NIT,RAZÓN SOCIAL,SUPERVISOR,REGIÓN,DEPARTAMENTO DOMICILIO,CIUDAD DOMICILIO,CIIU,MACROSECTOR,INGRESOS OPERACIONALES,GANANCIA (PÉRDIDA),TOTAL ACTIVOS,TOTAL PASIVOS,TOTAL PATRIMONIO,AÑO DE CORTE,DESCRIPCCIÓN CIIU
"900,531,210",CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4930,SERVICIOS,9.98,5.27,20.46,2.99,17.47,"2,024",Transporte público automotor
"860,005,224",BAVARIA & CIA SCA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1103,MANUFACTURA,8.62,2.31,13.61,9.47,4.14,"2,024","Producción de malta, elaboración de cervezas y otras bebidas malteadas"
"890,107,487",SUPERTIENDAS Y DROGUERIAS OLIMPICA SA,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4711,COMERCIO,7.13,0.06,5.73,3.48,2.25,"2,024","Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco"
"830,122,566",COLOMBIA TELECOMUNICACIONES SA ESP - TELEFONICA,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6110,SERVICIOS,6.67,-0.47,14.49,10.96,3.52,"2,024",Actividades de telecomunicaciones alámbricas
"800,249,860",CELSIA COLOMBIA SA ESP ANTES EMPRESA DE ENERGIA DEL PACIFICO SA ESP- EPSA,SUPERFINANCIERA,Costa Pacífica,VALLE,YUMBO-VALLE,3513,SERVICIOS,6.55,0.33,13.84,9.1,4.74,"2,024",Distribución de energía eléctrica
"901,380,949",CARIBEMAR DE LA COSTA SAS ESP,SUPERSERVICIOS,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,3514,SERVICIOS,6.35,-0.25,7.23,3.75,3.48,"2,024",Comercialización de energía eléctrica
"901,380,930",AIR-E SAS ESP,SUPERSERVICIOS,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,3514,SERVICIOS,6.2,-1.43,4.45,3.67,0.78,"2,024",Comercialización de energía eléctrica
"811,000,740",ISAGEN SA ESP,SUPERFINANCIERA,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,3511,SERVICIOS,6.14,0.9,24.29,18.73,5.56,"2,024",Generación de energía eléctrica
"860,069,804",CARBONES DEL CERREJON LIMITED,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0510,MINERO,6.05,-0.77,8.82,4.03,4.8,"2,024",Extracción de hulla (carbón de piedra)
"800,242,106",SODIMAC COLOMBIA SA,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4774,COMERCIO,5.99,0.28,4.14,2.39,1.75,"2,024",Comercio al por menor de artículos médicos y ortopédicos en establecimientos especializados
"800,251,163",OLEODUCTO CENTRAL SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4930,SERVICIOS,5.98,3.49,7.75,3.12,4.63,"2,024",Transporte público automotor
"860,005,223",CHEVRON PETROLEUM COMPANY,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4661,COMERCIO,5.87,0.08,1.67,1.11,0.56,"2,024","Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos"
"800,149,695",DROGUERIAS Y FARMACIAS CRUZ VERDE SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4773,COMERCIO,5.51,0.06,4.15,3.44,0.7,"2,024","Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados"
"900,331,322",VERANO ENERGY (SWITZERLAND) AG SUCURSAL,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,5.48,0.7,13.86,8.34,5.52,"2,024",Extracción de petróleo crudo
"890,903,858",INDUSTRIA NACIONAL DE GASEOSAS SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1104,MANUFACTURA,5.16,-0.05,3.18,2.42,0.76,"2,024","Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas"
"900,585,067",CI TRAFIGURA PETROLEUM COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4661,COMERCIO,4.87,0.0,0.56,0.53,0.03,"2,024","Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos"
"830,136,799",BIOMAX BIOCOMBUSTIBLES SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4661,COMERCIO,4.51,0.1,1.61,1.04,0.57,"2,024","Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos"
"830,126,302",FRONTERA ENERGY COLOMBIA CORP SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,4.25,-0.01,7.9,2.33,5.57,"2,024",Extracción de petróleo crudo
"900,155,107",CENCOSUD COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4711,COMERCIO,4.21,-0.3,5.83,2.16,3.67,"2,024","Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco"
"800,245,746",TERMOBARRANQUILLA SA ESP,SUPERSERVICIOS,Costa Atlántica,ATLANTICO,SOLEDAD-ATLANTICO,3511,SERVICIOS,4.17,0.46,3.55,2.13,1.43,"2,024",Generación de energía eléctrica
"860,016,610",INTERCONEXIÓN ELÉCTRICA SA ESP - ISA,SUPERFINANCIERA,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,3512,SERVICIOS,4.13,2.8,24.74,8.45,16.29,"2,024",Transmisión de energía eléctrica
"900,780,510",AUTOMOTORES TOYOTA COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4511,COMERCIO,4.03,0.35,0.98,0.62,0.36,"2,024",Comercio de vehículos automotores nuevos
"811,009,788",DISTRACOM SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4731,COMERCIO,3.87,0.08,1.87,0.8,1.07,"2,024",Comercio al por menor de combustible para automotores
"899,999,082",GRUPO ENERGÍA DE BOGOTÁ SA ESP,SUPERFINANCIERA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,3512,SERVICIOS,3.72,2.46,30.31,11.15,19.16,"2,024",Transmisión de energía eléctrica
"890,900,266",GRUPO ARGOS SA,SUPERFINANCIERA,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,6613,SERVICIOS,3.54,2.53,22.01,3.25,18.77,"2,024",Actividades de las comisionistas de bolsa
"860,026,895",ITALCOL SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1090,MANUFACTURA,3.19,0.13,1.0,0.44,0.56,"2,024",Elaboración de alimentos preparados para animales
"830,028,931",SAMSUNG ELECTRONICS COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4652,COMERCIO,3.19,0.03,1.52,1.2,0.32,"2,024","Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones"
"890,300,466",TECNOQUIMICAS SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,4669,COMERCIO,3.13,0.43,4.22,0.96,3.26,"2,024",Comercio al por mayor de otros productos n.c.p.
"830,113,630",ZONA FRANCA CELSIA SA ESP,SUPERSERVICIOS,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,3511,SERVICIOS,3.09,0.4,2.01,1.19,0.82,"2,024",Generación de energía eléctrica
"860,001,697",GASEOSAS LUX SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,1104,MANUFACTURA,3.05,0.14,2.14,1.13,1.01,"2,024","Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas"
"819,001,667",PETROLEOS DEL MILENIO SAS,SUPERTRANSPORTE,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4661,COMERCIO,3.03,0.04,1.06,0.73,0.34,"2,024","Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos"
"830,114,921",COLOMBIA MOVIL S A E S P,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,6120,SERVICIOS,2.96,0.36,5.67,5.27,0.4,"2,024",Actividades de telecomunicaciones inalámbricas
"900,166,687",CONTINENTAL GOLD LIMITED SUCURSAL COLOMBIA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0722,MINERO,2.9,0.79,4.63,1.68,2.95,"2,024",Extracción de minerales de metales preciosos
"900,943,243",SURAMERICA COMERCIAL SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,4719,COMERCIO,2.87,0.17,1.48,0.7,0.78,"2,024","Comercio al por menor en establecimientos no especializados, con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general), bebidas y tabaco"
"890,903,939",POSTOBON SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,1104,MANUFACTURA,2.85,0.04,3.38,1.83,1.55,"2,024","Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas"
"890,304,130",ALIMENTOS CARNICOS SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,1011,MANUFACTURA,2.84,0.17,2.97,1.74,1.23,"2,024",Procesamiento y conservación de carne y productos cárnicos
"890,901,271",CONTEGRAL SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,1090,MANUFACTURA,2.84,0.14,1.17,0.6,0.58,"2,024",Elaboración de alimentos preparados para animales
"830,025,205",AES CHIVOR & CIA SCA ESP,SUPERSERVICIOS,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,3511,SERVICIOS,2.83,0.23,2.71,1.2,1.52,"2,024",Generación de energía eléctrica
"900,491,889",MASSER SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4731,COMERCIO,2.76,0.0,0.13,0.12,0.01,"2,024",Comercio al por menor de combustible para automotores
"899,999,094",EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE BOGOTÁ ESP,SUPERSERVICIOS,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,3600,SERVICIOS,2.73,0.35,11.77,5.98,5.79,"2,024","Captación, tratamiento y distribución de agua"
"830,078,038",CERREJON ZONA NORTE SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0510,MINERO,2.67,-0.47,6.18,1.57,4.61,"2,024",Extracción de hulla (carbón de piedra)
"860,072,134",HOCOL SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,2.66,0.06,4.62,1.66,2.96,"2,024",Extracción de petróleo crudo
"900,323,853",TELEPERFORMANCE COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,8220,SERVICIOS,2.66,0.19,1.49,0.6,0.88,"2,024",Actividades de centros de llamadas (call centers)
"890,101,691",GASES DEL CARIBE SA EMPRESA DE SERVICIOS PUBLICOS,SUPERSERVICIOS,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,3520,SERVICIOS,2.64,0.32,3.0,2.48,0.52,"2,024",Producción de gas; distribución de combustibles gaseosos por tuberías
"900,092,385",UNE EPM TELECOMUNICACIONES SA,SUPERFINANCIERA,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,6110,SERVICIOS,2.63,0.01,4.96,4.56,0.4,"2,024",Actividades de telecomunicaciones alámbricas
"890,112,475",CI ENERGIA SOLAR SAS ESWINDOWS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,2511,MANUFACTURA,2.62,0.2,1.94,0.73,1.21,"2,024",Fabricación de productos metálicos para uso estructural
"860,031,606",DIANA CORPORACION SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1051,MANUFACTURA,2.49,-0.02,1.54,1.25,0.29,"2,024",Elaboración de productos lácteos
"900,646,156",TRAFIGURA MARKETING COLOMBIA SAS ESP,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4661,COMERCIO,2.48,-0.04,0.5,0.52,-0.02,"2,024","Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos"
"901,210,452",TERPEL EXPORTACIONES CI SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4731,COMERCIO,2.46,0.02,0.2,0.14,0.06,"2,024",Comercio al por menor de combustible para automotores
"860,025,792",RENAULT SOCIEDAD DE FABRICACION DE AUTOMOTORES SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,2910,MANUFACTURA,2.43,-0.08,1.18,1.01,0.17,"2,024",Fabricación de vehículos automotores y sus motores
"890,201,881",AVIDESA MAC POLLO SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0150,AGROPECUARIO,2.42,0.21,1.24,0.34,0.9,"2,024",Explotación mixta (agrícola y pecuaria)
"900,493,698",GEOPARK COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0610,MINERO,2.42,0.36,5.58,3.82,1.76,"2,024",Extracción de petróleo crudo
"890,912,462",TAMPA CARGO SAS,SUPERTRANSPORTE,Antioquia,ANTIOQUIA,RIONEGRO-ANTIOQUIA,5111,SERVICIOS,2.4,0.04,2.96,2.18,0.77,"2,024",Transporte aéreo nacional de pasajeros
"890,300,546",COLGATE PALMOLIVE COMPAÑIA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,2023,MANUFACTURA,2.38,0.07,0.95,0.58,0.37,"2,024","Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador"
"900,667,590",INTERCOLOMBIA SA ESP,SUPERSERVICIOS,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,3512,SERVICIOS,2.37,0.06,0.45,0.3,0.15,"2,024",Transmisión de energía eléctrica
"900,319,753",PRICESMART COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4711,COMERCIO,2.36,-0.01,1.21,0.77,0.44,"2,024","Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco"
"890,704,196",AEROVIAS DE INTEGRACION REGIONAL SA,SUPERTRANSPORTE,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,5111,SERVICIOS,2.33,-0.27,1.39,1.35,0.04,"2,024",Transporte aéreo nacional de pasajeros
"901,339,011",METRO LINEA 1 SAS,SUPERTRANSPORTE,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4210,CONSTRUCCIÓN,2.32,0.3,3.3,2.77,0.54,"2,024",Construcción de carreteras y vías de ferrocarril
"800,059,470",ESENTTIA SA,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,2013,MANUFACTURA,2.31,0.08,3.51,0.57,2.94,"2,024",Fabricación de plásticos en formas primarias
"900,017,447",FALABELLA DE COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4719,COMERCIO,2.31,0.01,1.72,1.37,0.35,"2,024","Comercio al por menor en establecimientos no especializados, con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general), bebidas y tabaco"
"891,304,762",ITALCOL DE OCCIDENTE SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,PALMIRA-VALLE,1090,MANUFACTURA,2.28,0.12,0.77,0.27,0.5,"2,024",Elaboración de alimentos preparados para animales
"800,197,463",POLLOS EL BUCANERO SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,1011,MANUFACTURA,2.27,0.02,1.74,1.08,0.65,"2,024",Procesamiento y conservación de carne y productos cárnicos
"890,105,526",PROMIGAS SA ESP,SUPERFINANCIERA,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,4930,SERVICIOS,2.27,1.06,12.2,5.72,6.48,"2,024",Transporte público automotor
"890,201,230",ELECTRIFICADORA DE SANTANDER SA ESP,SUPERSERVICIOS,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,3514,SERVICIOS,2.25,0.25,3.05,1.86,1.19,"2,024",Comercialización de energía eléctrica
"860,069,378",CERRO MATOSO SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0723,MINERO,2.21,-0.52,1.81,1.51,0.29,"2,024",Extracción de minerales de níquel y otros minerales de la familia del níquel
"890,900,291",SOLLA SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,1090,MANUFACTURA,2.21,0.12,0.84,0.39,0.46,"2,024",Elaboración de alimentos preparados para animales
"890,301,884",COLOMBINA S A,SUPERFINANCIERA,Costa Pacífica,VALLE,ZARZAL-VALLE,1082,MANUFACTURA,2.19,0.14,2.41,1.77,0.64,"2,024","Elaboración de cacao, chocolate y productos de confitería"
"800,185,295",AMARILO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4111,CONSTRUCCIÓN,2.19,0.01,5.37,3.59,1.78,"2,024",Construcción de edificios residenciales
"860,025,900",ALPINA PRODUCTOS ALIMENTICIOS S A,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,SOPO-CUNDINAMARCA,1040,MANUFACTURA,2.18,0.1,1.43,1.26,0.18,"2,024",Elaboración de aceites y grasas de origen vegetal y animal
"900,134,459",TRANSPORTADORA DE GAS INTERNACIONAL SA ESP,SUPERSERVICIOS,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4930,SERVICIOS,2.17,0.5,10.31,6.28,4.03,"2,024",Transporte público automotor
"830,010,738",CI SUNSHINE BOUQUET SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0125,AGROPECUARIO,2.16,0.02,2.03,1.52,0.51,"2,024",Cultivo de otros árboles y arbustos frutales y de nueces
"806,005,008",TERMOCANDELARIA SOCIEDAD EN COMANDITA POR ACCIONES EMPRESA DE SERVICIOS PUBLICOS,SUPERSERVICIOS,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,3511,SERVICIOS,2.11,0.35,2.35,2.06,0.3,"2,024",Generación de energía eléctrica
"890,920,304",PEPSICO ALIMENTOS COLOMBIA LTDA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1089,MANUFACTURA,2.1,-0.03,0.73,0.48,0.25,"2,024",Elaboración de otros productos alimenticios n.c.p.
"860,004,828",ALIMENTOS FINCA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,1090,MANUFACTURA,2.06,0.08,0.92,0.49,0.43,"2,024",Elaboración de alimentos preparados para animales
"890,904,224",CI UNIÓN DE BANANERO DE URABÁ SA - UNIBVA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4631,COMERCIO,2.05,0.05,1.22,0.58,0.65,"2,024",Comercio al por mayor de productos alimenticios
"860,002,130",NESTLE DE COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,1089,MANUFACTURA,2.04,0.07,1.3,1.19,0.11,"2,024",Elaboración de otros productos alimenticios n.c.p.
"800,167,643",GASES DE OCCIDENTE SA ESP,SUPERFINANCIERA,Costa Pacífica,VALLE,CALI-VALLE,3520,SERVICIOS,2.02,0.2,1.65,1.1,0.55,"2,024",Producción de gas; distribución de combustibles gaseosos por tuberías
"890,900,161",PRODUCTOS FAMILIA SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,1709,MANUFACTURA,2.02,0.4,4.03,1.31,2.72,"2,024",Fabricación de otros artículos de papel y cartón
"900,691,280",NITRO ENERGY COLOMBIA SAS ESP,SUPERSERVICIOS,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,3514,SERVICIOS,2.01,0.06,0.99,0.55,0.44,"2,024",Comercialización de energía eléctrica
"901,012,419",SUCAFINA COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,4620,COMERCIO,2.0,0.02,0.85,0.84,0.01,"2,024",Comercio al por mayor de materias primas agropecuarias; animales vivos
"901,019,586",CI ESLOP SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4662,COMERCIO,1.98,0.01,0.07,0.05,0.02,"2,024",Comercio al por mayor de metales y productos metalíferos
"860,002,523",CEMEX COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,0811,MINERO,1.97,-0.03,3.3,1.19,2.12,"2,024","Extracción de piedra, arena y arcillas comunes"
